sales_id,date,dealer_id,model_id,units_sold,unit_price,gross_revenue,discount_pct,discount_amount,net_revenue,unit_cost,total_cost,profit,margin_pct
S10119,2024-08-23,D046,M05,2,31640.7,63281.4,0.0652,4125.95,59155.45,23888.13,47776.26,11379.19,0.1924
S10120,2024-08-23,D025,M05,6,25307.86,151847.16,0.0529,8032.71,143814.45,19477.14,116862.84,26951.61,0.1874
S10121,2024-08-23,D052,M05,6,31013.25,186079.5,0.0085,1581.68,184497.82,24388.28,146329.68,38168.14,0.2069
S10122,2024-08-23,D055,M07,2,60111.09,120222.18,0.0,0.0,120222.18,39504.26,79008.52,41213.66,0.3428
S10123,2024-08-23,D003,M02,7,24145.76,169020.32,0.1739,29392.63,139627.69,17889.67,125227.69,14400.0,0.1031
S10124,2024-08-23,D044,M01,9,21141.74,190275.66,0.0,0.0,190275.66,16449.03,148041.27,42234.39,0.222
S10125,2024-08-23,D060,M07,2,74736.04,149472.08,0.0126,1883.35,147588.73,46699.86,93399.72,54189.01,0.3672
S10126,2024-08-23,D036,M01,19,22295.68,423617.92,0.1543,65364.25,358253.67,17315.35,328991.65,29262.02,0.0817
S10127,2024-08-23,D100,M07,1,65807.07,65807.07,0.0,0.0,65807.07,42453.27,42453.27,23353.8,0.3549
S10128,2024-08-23,D054,M04,10,42841.54,428415.4,0.0566,24248.31,404167.09,31119.88,311198.8,92968.29,0.23
S10129,2024-08-23,D033,M04,6,41140.26,246841.56,0.0583,14390.86,232450.7,30290.55,181743.3,50707.4,0.2181
S10130,2024-08-23,D065,M03,2,28058.51,56117.02,0.0718,4029.2,52087.82,19088.28,38176.56,13911.26,0.2671
S10131,2024-08-23,D015,M02,10,23800.21,238002.1,0.0675,16065.14,221936.96,18511.67,185116.7,36820.26,0.1659
S10132,2024-08-23,D066,M03,8,31423.73,251389.84,0.0537,13499.63,237890.21,21552.19,172417.52,65472.69,0.2752
S10133,2024-08-23,D065,M07,1,58030.96,58030.96,0.0278,1613.26,56417.7,40430.55,40430.55,15987.15,0.2834
S10134,2024-08-23,D093,M06,1,50906.47,50906.47,0.0015,76.36,50830.11,43534.42,43534.42,7295.69,0.1435
S10135,2024-08-23,D100,M07,1,70360.64,70360.64,0.0109,766.93,69593.71,47238.44,47238.44,22355.27,0.3212
S10136,2024-08-23,D027,M06,1,45059.05,45059.05,0.0483,2176.35,42882.7,37235.01,37235.01,5647.69,0.1317
S10137,2024-08-23,D016,M04,9,39938.12,359443.08,0.06,21566.58,337876.5,28042.34,252381.06,85495.44,0.253
S10138,2024-08-23,D056,M01,5,19622.74,98113.7,0.0876,8594.76,89518.94,14895.42,74477.1,15041.84,0.168
S10139,2024-08-23,D045,M05,8,27652.32,221218.56,0.0259,5729.56,215489.0,22104.08,176832.64,38656.36,0.1794
S10140,2024-08-26,D083,M06,2,41846.83,83693.66,0.015,1255.4,82438.26,35514.2,71028.4,11409.86,0.1384
S10141,2024-08-26,D081,M02,18,22802.51,410445.18,0.0041,1682.83,408762.35,17113.1,308035.8,100726.55,0.2464
S10142,2024-08-26,D008,M02,14,21973.8,307633.2,0.1138,35008.66,272624.54,16597.48,232364.72,40259.82,0.1477
S10143,2024-08-26,D029,M01,13,21836.42,283873.46,0.0504,14307.22,269566.24,16993.29,220912.77,48653.47,0.1805
S10144,2024-08-26,D087,M05,7,23308.1,163156.7,0.0148,2414.72,160741.98,17503.06,122521.42,38220.56,0.2378
S10145,2024-08-26,D099,M03,6,31226.49,187358.94,0.0848,15888.04,171470.9,21418.58,128511.48,42959.42,0.2505
S10146,2024-08-26,D066,M07,1,58797.34,58797.34,0.0461,2710.56,56086.78,39862.67,39862.67,16224.11,0.2893
S10147,2024-08-26,D063,M01,7,20661.19,144628.33,0.0514,7433.9,137194.43,15542.38,108796.66,28397.77,0.207
S10148,2024-08-26,D069,M06,1,46155.89,46155.89,0.0151,696.95,45458.94,37313.91,37313.91,8145.03,0.1792
S10149,2024-08-26,D012,M02,11,22532.77,247860.47,0.1072,26570.64,221289.83,17190.13,189091.43,32198.4,0.1455
S10150,2024-08-26,D071,M03,5,29238.76,146193.8,0.0296,4327.34,141866.46,20278.43,101392.15,40474.31,0.2853
S10151,2024-08-26,D042,M04,12,38296.09,459553.08,0.0284,13051.31,446501.77,27121.14,325453.68,121048.09,0.2711
S10152,2024-08-26,D058,M02,5,22834.11,114170.55,0.03,3425.12,110745.43,17633.09,88165.45,22579.98,0.2039
S10153,2024-08-26,D055,M03,6,31696.0,190176.0,0.0216,4107.8,186068.2,21637.38,129824.28,56243.92,0.3023
S10154,2024-08-26,D073,M04,5,32962.86,164814.3,0.034,5603.69,159210.61,23350.19,116750.95,42459.66,0.2667
S10155,2024-08-26,D005,M05,7,26090.56,182633.92,0.1328,24253.78,158380.14,20074.17,140519.19,17860.95,0.1128
S10156,2024-08-26,D054,M07,4,73621.43,294485.72,0.0291,8569.53,285916.19,49928.88,199715.52,86200.67,0.3015
S10157,2024-08-26,D096,M01,3,19737.1,59211.3,0.0563,3333.6,55877.7,14236.81,42710.43,13167.27,0.2356
S10158,2024-08-26,D079,M07,2,56671.58,113343.16,0.0092,1042.76,112300.4,37905.24,75810.48,36489.92,0.3249
S10159,2024-08-26,D013,M01,8,21279.44,170235.52,0.0464,7898.93,162336.59,16418.9,131351.2,30985.39,0.1909
S10160,2024-08-26,D017,M07,3,56478.21,169434.63,0.0812,13758.09,155676.54,35095.12,105285.36,50391.18,0.3237
S10161,2024-08-26,D056,M03,5,31898.47,159492.35,0.0716,11419.65,148072.7,22766.75,113833.75,34238.95,0.2312
S10162,2024-08-26,D064,M03,5,29562.49,147812.45,0.0079,1167.72,146644.73,20454.05,102270.25,44374.48,0.3026
S10163,2024-08-26,D034,M05,8,31053.99,248431.92,0.0452,11229.12,237202.8,24756.8,198054.4,39148.4,0.165
S10164,2024-08-26,D053,M05,2,27714.01,55428.02,0.053,2937.69,52490.33,21736.16,43472.32,9018.01,0.1718
S10165,2024-08-26,D041,M06,3,50901.49,152704.47,0.035,5344.66,147359.81,42480.25,127440.75,19919.06,0.1352
S10166,2024-08-26,D085,M03,6,30902.9,185417.4,0.0634,11755.46,173661.94,22792.85,136757.1,36904.84,0.2125
S10167,2024-08-26,D022,M02,18,20143.25,362578.5,0.1908,69179.98,293398.52,15481.15,278660.7,14737.82,0.0502
S10168,2024-08-26,D074,M06,4,40471.93,161887.72,0.0412,6669.77,155217.95,34882.78,139531.12,15686.83,0.1011
S10169,2024-08-26,D007,M01,18,18792.6,338266.8,0.0595,20126.87,318139.93,14470.03,260460.54,57679.39,0.1813
S10170,2024-08-26,D090,M06,4,45239.32,180957.28,0.0368,6659.23,174298.05,37856.32,151425.28,22872.77,0.1312
S10171,2024-08-26,D032,M03,11,33211.43,365325.73,0.0928,33902.23,331423.5,23813.47,261948.17,69475.33,0.2096
S10172,2024-08-26,D006,M05,5,28624.13,143120.65,0.1687,24144.45,118976.2,22674.34,113371.7,5604.5,0.0471
S10173,2024-08-26,D070,M02,6,24606.51,147639.06,0.0624,9212.68,138426.38,19036.07,114216.42,24209.96,0.1749
S10174,2024-08-26,D021,M04,8,43456.63,347653.04,0.1354,47072.22,300580.82,31662.81,253302.48,47278.34,0.1573
S10175,2024-08-26,D027,M03,10,28329.58,283295.8,0.0813,23031.95,260263.85,20254.99,202549.9,57713.95,0.2218
S10176,2024-08-26,D025,M02,18,24698.72,444576.96,0.0613,27252.57,417324.39,18526.92,333484.56,83839.83,0.2009
S10177,2024-08-26,D085,M04,8,32991.44,263931.52,0.0633,16706.87,247224.65,24362.6,194900.8,52323.85,0.2116
S10178,2024-08-26,D016,M01,5,18903.63,94518.15,0.0663,6266.55,88251.6,13659.91,68299.55,19952.05,0.2261
S10179,2024-08-26,D063,M07,2,58719.2,117438.4,0.0276,3241.3,114197.1,36716.17,73432.34,40764.76,0.357
S10180,2024-08-26,D097,M03,2,28738.39,57476.78,0.0451,2592.2,54884.58,20622.6,41245.2,13639.38,0.2485
S10181,2024-08-26,D082,M05,2,23037.13,46074.26,0.1326,6109.45,39964.81,18190.58,36381.16,3583.65,0.0897
S10182,2024-08-26,D012,M02,20,21193.99,423879.8,0.0661,28018.45,395861.35,16319.6,326392.0,69469.35,0.1755
S10183,2024-08-26,D016,M03,6,33771.87,202631.22,0.0566,11468.93,191162.29,24157.9,144947.4,46214.89,0.2418
S10184,2024-08-26,D011,M01,20,20906.56,418131.2,0.0902,37715.43,380415.77,16178.21,323564.2,56851.57,0.1494
S10185,2024-08-26,D014,M03,11,32623.51,358858.61,0.094,33732.71,325125.9,23277.34,256050.74,69075.16,0.2125
S10186,2024-08-26,D075,M02,7,20543.93,143807.51,0.052,7477.99,136329.52,15398.11,107786.77,28542.75,0.2094
S10187,2024-08-26,D032,M06,3,47827.76,143483.28,0.0477,6844.15,136639.13,39871.16,119613.48,17025.65,0.1246
S10188,2024-08-26,D010,M05,5,30120.02,150600.1,0.0371,5587.26,145012.84,23706.94,118534.7,26478.14,0.1826
S10189,2024-08-26,D074,M01,18,17933.76,322807.68,0.0807,26050.58,296757.1,13652.91,245752.38,51004.72,0.1719
S10190,2024-08-27,D027,M04,8,44440.11,355520.88,0.0655,23286.62,332234.26,31875.21,255001.68,77232.58,0.2325
S10191,2024-08-27,D006,M06,4,54515.07,218060.28,0.0874,19058.47,199001.81,44066.79,176267.16,22734.65,0.1142
S10192,2024-08-27,D089,M01,19,18779.99,356819.81,0.0362,12916.88,343902.93,14307.36,271839.84,72063.09,0.2095
S10193,2024-08-27,D066,M07,1,58811.9,58811.9,0.0433,2546.56,56265.34,40900.68,40900.68,15364.66,0.2731
S10194,2024-08-27,D049,M03,9,33430.78,300877.02,0.1145,34450.42,266426.6,23869.37,214824.33,51602.27,0.1937
S10195,2024-08-27,D100,M05,2,27650.2,55300.4,0.0051,282.03,55018.37,21963.81,43927.62,11090.75,0.2016
S10196,2024-08-27,D053,M06,4,54022.27,216089.08,0.0333,7195.77,208893.31,43728.56,174914.24,33979.07,0.1627
S10197,2024-08-27,D021,M06,4,51322.42,205289.68,0.0963,19769.4,185520.28,42936.61,171746.44,13773.84,0.0742
S10198,2024-08-27,D087,M07,3,58456.99,175370.97,0.0085,1490.65,173880.32,39208.57,117625.71,56254.61,0.3235
S10199,2024-08-27,D038,M05,7,32544.02,227808.14,0.0421,9590.72,218217.42,25011.96,175083.72,43133.7,0.1977
S10200,2024-08-27,D041,M05,6,33869.08,203214.48,0.0441,8961.76,194252.72,26187.54,157125.24,37127.48,0.1911
S10201,2024-08-27,D089,M06,1,48115.82,48115.82,0.0009,43.3,48072.52,40904.83,40904.83,7167.69,0.1491
S10202,2024-08-27,D060,M03,9,30496.99,274472.91,0.0267,7328.43,267144.48,22229.19,200062.71,67081.77,0.2511
S10203,2024-08-27,D084,M06,2,41608.32,83216.64,0.0136,1131.75,82084.89,34867.64,69735.28,12349.61,0.1504
S10204,2024-08-27,D036,M04,10,46141.14,461411.4,0.1203,55507.79,405903.61,33289.57,332895.7,73007.91,0.1799
S10205,2024-08-27,D056,M04,6,43873.81,263242.86,0.1014,26692.83,236550.03,30898.58,185391.48,51158.55,0.2163
S10206,2024-08-27,D058,M02,13,25081.79,326063.27,0.0417,13596.84,312466.43,18878.5,245420.5,67045.93,0.2146
S10207,2024-08-27,D052,M01,7,22653.56,158574.92,0.0,0.0,158574.92,17337.14,121359.98,37214.94,0.2347
S10208,2024-08-27,D059,M02,4,22330.61,89322.44,0.0643,5743.43,83579.01,16411.05,65644.2,17934.81,0.2146
S10209,2024-08-27,D066,M07,1,62459.83,62459.83,0.042,2623.31,59836.52,41525.59,41525.59,18310.93,0.306
S10210,2024-08-27,D066,M05,2,31210.85,62421.7,0.0594,3707.85,58713.85,24942.36,49884.72,8829.13,0.1504
S10211,2024-08-27,D045,M03,8,36115.77,288926.16,0.0059,1704.66,287221.5,26445.35,211562.8,75658.7,0.2634
S10212,2024-08-27,D097,M02,4,20275.8,81103.2,0.0559,4533.67,76569.53,15234.37,60937.48,15632.05,0.2042
S10213,2024-08-27,D088,M01,6,18174.18,109045.08,0.04,4361.8,104683.28,13883.53,83301.18,21382.1,0.2043
S10214,2024-08-27,D087,M05,3,28047.04,84141.12,0.0075,631.06,83510.06,21049.52,63148.56,20361.5,0.2438
S10215,2024-08-27,D085,M06,2,39633.95,79267.9,0.0412,3265.84,76002.06,34056.29,68112.58,7889.48,0.1038
S10216,2024-08-27,D038,M05,5,27595.24,137976.2,0.0646,8913.26,129062.94,21836.99,109184.95,19877.99,0.154
S10217,2024-08-27,D059,M01,11,22196.87,244165.57,0.0585,14283.69,229881.88,17275.7,190032.7,39849.18,0.1733
S10218,2024-08-27,D051,M04,12,39139.69,469676.28,0.0209,9816.23,459860.05,28266.51,339198.12,120661.93,0.2624
S10219,2024-08-27,D038,M05,6,30994.94,185969.64,0.032,5951.03,180018.61,23736.23,142417.38,37601.23,0.2089
S10220,2024-08-27,D026,M04,11,38736.59,426102.49,0.1601,68219.01,357883.48,28171.32,309884.52,47998.96,0.1341
S10221,2024-08-27,D079,M03,10,26432.14,264321.4,0.0278,7348.13,256973.27,19454.29,194542.9,62430.37,0.2429
S10222,2024-08-27,D089,M07,2,56727.7,113455.4,0.0003,34.04,113421.36,37236.76,74473.52,38947.84,0.3434
S10223,2024-08-27,D078,M04,2,33708.37,67416.74,0.0858,5784.36,61632.38,24266.11,48532.22,13100.16,0.2126
S10224,2024-08-27,D092,M02,7,20713.39,144993.73,0.0514,7452.68,137541.05,15039.22,105274.54,32266.51,0.2346
S10225,2024-08-27,D008,M01,17,20707.67,352030.39,0.0839,29535.35,322495.04,15679.47,266550.99,55944.05,0.1735
S10226,2024-08-27,D060,M01,19,19471.35,369955.65,0.0603,22308.33,347647.32,14937.68,283815.92,63831.4,0.1836
S10227,2024-08-27,D077,M02,6,21695.55,130173.3,0.0906,11793.7,118379.6,15679.47,94076.82,24302.78,0.2053
S10228,2024-08-27,D078,M05,3,29013.26,87039.78,0.0921,8016.36,79023.42,23177.7,69533.1,9490.32,0.1201
S10229,2024-08-27,D032,M01,14,21969.52,307573.28,0.0579,17808.49,289764.79,16586.05,232204.7,57560.09,0.1986
S10230,2024-08-27,D005,M02,20,24594.2,491884.0,0.1236,60796.86,431087.14,18275.64,365512.8,65574.34,0.1521
S10231,2024-08-27,D031,M03,11,28629.28,314922.08,0.0303,9542.14,305379.94,21145.36,232598.96,72780.98,0.2383
S10232,2024-08-27,D012,M03,6,30853.94,185123.64,0.065,12033.04,173090.6,22728.11,136368.66,36721.94,0.2122
S10233,2024-08-27,D011,M07,2,71763.35,143526.7,0.066,9472.76,134053.94,49995.14,99990.28,34063.66,0.2541
S10234,2024-08-27,D044,M03,12,34677.77,416133.24,0.0021,873.88,415259.36,24444.42,293333.04,121926.32,0.2936
S10235,2024-08-27,D080,M01,9,17844.1,160596.9,0.0374,6006.32,154590.58,13287.43,119586.87,35003.71,0.2264
S10236,2024-08-27,D026,M04,11,36998.09,406978.99,0.1215,49447.95,357531.04,26296.46,289261.06,68269.98,0.1909
S10237,2024-08-27,D052,M03,6,30384.22,182305.32,0.0005,91.15,182214.17,21475.18,128851.08,53363.09,0.2929
S10238,2024-08-27,D042,M02,20,26456.24,529124.8,0.0,0.0,529124.8,19551.81,391036.2,138088.6,0.261
S10239,2024-08-27,D073,M01,10,18080.65,180806.5,0.0637,11517.37,169289.13,13268.67,132686.7,36602.43,0.2162
S10240,2024-08-27,D051,M06,4,51469.66,205878.64,0.0017,349.99,205528.65,42933.94,171735.76,33792.89,0.1644
S10241,2024-08-27,D081,M01,6,19585.91,117515.46,0.0148,1739.23,115776.23,14346.25,86077.5,29698.73,0.2565
S10242,2024-08-28,D020,M03,7,34637.56,242462.92,0.031,7516.35,234946.57,24126.02,168882.14,66064.43,0.2812
S10243,2024-08-28,D075,M01,13,19081.08,248054.04,0.091,22572.92,225481.12,14100.55,183307.15,42173.97,0.187
S10244,2024-08-28,D074,M01,13,19020.64,247268.32,0.0801,19806.19,227462.13,13918.93,180946.09,46516.04,0.2045
S10245,2024-08-28,D010,M07,3,63852.52,191557.56,0.0425,8141.2,183416.36,39789.2,119367.6,64048.76,0.3492
S10246,2024-08-28,D077,M02,14,21164.83,296307.62,0.0578,17126.58,279181.04,15565.67,217919.38,61261.66,0.2194
S10247,2024-08-28,D100,M02,2,20723.91,41447.82,0.0,0.0,41447.82,15487.93,30975.86,10471.96,0.2527
S10248,2024-08-28,D080,M06,4,45610.87,182443.48,0.041,7480.18,174963.3,39647.25,158589.0,16374.3,0.0936
S10249,2024-08-28,D100,M03,4,34854.75,139419.0,0.0006,83.65,139335.35,24193.78,96775.12,42560.23,0.3055
S10250,2024-08-28,D061,M06,1,42336.38,42336.38,0.0138,584.24,41752.14,35935.16,35935.16,5816.98,0.1393
S10251,2024-08-28,D021,M06,4,42223.49,168893.96,0.072,12160.37,156733.59,33943.29,135773.16,20960.43,0.1337
S10252,2024-08-28,D050,M07,2,63278.94,126557.88,0.0278,3518.31,123039.57,42100.99,84201.98,38837.59,0.3157
S10253,2024-08-28,D051,M02,7,23316.29,163214.03,0.0318,5190.21,158023.82,18182.15,127275.05,30748.77,0.1946
S10254,2024-08-28,D055,M03,3,33941.36,101824.08,0.0293,2983.45,98840.63,24679.48,74038.44,24802.19,0.2509
S10255,2024-08-28,D078,M02,6,21658.11,129948.66,0.1078,14008.47,115940.19,16865.53,101193.18,14747.01,0.1272
S10256,2024-08-28,D099,M06,1,53831.48,53831.48,0.056,3014.56,50816.92,43977.78,43977.78,6839.14,0.1346
S10257,2024-08-28,D031,M07,4,64044.1,256176.4,0.0241,6173.85,250002.55,42332.31,169329.24,80673.31,0.3227
S10258,2024-08-28,D047,M01,16,21230.37,339685.92,0.053,18003.35,321682.57,16012.61,256201.76,65480.81,0.2036
S10259,2024-08-28,D016,M06,4,51298.9,205195.6,0.0349,7161.33,198034.27,42831.35,171325.4,26708.87,0.1349
S10260,2024-08-28,D011,M01,7,19889.39,139225.73,0.0702,9773.65,129452.08,15051.82,105362.74,24089.34,0.1861
S10261,2024-08-28,D091,M03,2,31955.0,63910.0,0.0381,2434.97,61475.03,22206.63,44413.26,17061.77,0.2775
S10262,2024-08-28,D011,M03,11,29730.66,327037.26,0.0877,28681.17,298356.09,20987.06,230857.66,67498.43,0.2262
S10263,2024-08-28,D059,M06,3,47287.5,141862.5,0.0289,4099.83,137762.67,39006.88,117020.64,20742.03,0.1506
S10264,2024-08-28,D082,M01,4,19398.84,77595.36,0.1443,11197.01,66398.35,14803.73,59214.92,7183.43,0.1082
S10265,2024-08-28,D014,M03,3,33553.62,100660.86,0.0878,8838.02,91822.84,24155.51,72466.53,19356.31,0.2108
S10266,2024-08-28,D055,M05,8,28253.39,226027.12,0.0,0.0,226027.12,22131.15,177049.2,48977.92,0.2167
S10267,2024-08-28,D069,M06,3,43671.61,131014.83,0.0039,510.96,130503.87,35934.52,107803.56,22700.31,0.1739
S10268,2024-08-28,D013,M04,8,36945.91,295567.28,0.0202,5970.46,289596.82,25411.78,203294.24,86302.58,0.298
S10269,2024-08-28,D067,M04,8,43532.75,348262.0,0.1472,51264.17,296997.83,30346.27,242770.16,54227.67,0.1826
S10270,2024-08-28,D085,M06,2,46314.07,92628.14,0.0471,4362.79,88265.35,40304.91,80609.82,7655.53,0.0867
S10271,2024-08-28,D021,M02,10,24531.07,245310.7,0.1293,31718.67,213592.03,19072.42,190724.2,22867.83,0.1071
S10272,2024-08-28,D056,M02,9,24046.18,216415.62,0.119,25753.46,190662.16,18569.49,167125.41,23536.75,0.1234
S10273,2024-08-28,D096,M01,6,18634.24,111805.44,0.0465,5198.95,106606.49,13697.7,82186.2,24420.29,0.2291
S10274,2024-08-28,D018,M05,8,30444.99,243559.92,0.1196,29129.77,214430.15,24266.79,194134.32,20295.83,0.0947
S10275,2024-08-28,D045,M05,5,27056.14,135280.7,0.0179,2421.52,132859.18,20641.35,103206.75,29652.43,0.2232
S10276,2024-08-28,D057,M04,3,41171.61,123514.83,0.0,0.0,123514.83,28671.31,86013.93,37500.9,0.3036
S10277,2024-08-28,D059,M05,6,29264.58,175587.48,0.0546,9587.08,166000.4,23019.71,138118.26,27882.14,0.168
S10278,2024-08-28,D024,M07,2,60946.48,121892.96,0.0352,4290.63,117602.33,38647.84,77295.68,40306.65,0.3427
S10279,2024-08-28,D035,M03,12,33850.8,406209.6,0.1162,47201.56,359008.04,24364.64,292375.68,66632.36,0.1856
S10280,2024-08-28,D094,M03,3,28830.91,86492.73,0.0923,7983.28,78509.45,21249.32,63747.96,14761.49,0.188
S10281,2024-08-28,D001,M07,3,64352.2,193056.6,0.0883,17046.9,176009.7,43488.53,130465.59,45544.11,0.2588
S10282,2024-08-28,D034,M04,3,36362.91,109088.73,0.0498,5432.62,103656.11,25913.1,77739.3,25916.81,0.25
S10283,2024-08-28,D086,M04,4,32453.82,129815.28,0.1042,13526.75,116288.53,22901.89,91607.56,24680.97,0.2122
S10284,2024-08-28,D092,M01,4,18414.13,73656.52,0.0372,2740.02,70916.5,13731.93,54927.72,15988.78,0.2255
S10285,2024-08-28,D039,M02,6,25160.64,150963.84,0.0415,6265.0,144698.84,18792.88,112757.28,31941.56,0.2207
S10286,2024-08-28,D037,M05,8,34000.76,272006.08,0.0325,8840.2,263165.88,25781.1,206248.8,56917.08,0.2163
S10287,2024-08-28,D017,M04,9,36171.51,325543.59,0.161,52412.52,273131.07,24969.69,224727.21,48403.86,0.1772
S10288,2024-08-28,D088,M06,4,41482.55,165930.2,0.0132,2190.28,163739.92,34257.03,137028.12,26711.8,0.1631
S10289,2024-08-28,D094,M01,2,21440.24,42880.48,0.1287,5518.72,37361.76,16156.95,32313.9,5047.86,0.1351
S10290,2024-08-28,D003,M06,1,48161.11,48161.11,0.0929,4474.17,43686.94,40463.92,40463.92,3223.02,0.0738
S10291,2024-08-28,D066,M02,5,20855.23,104276.15,0.0574,5985.45,98290.7,15060.82,75304.1,22986.6,0.2339
S10292,2024-08-28,D081,M01,18,16574.4,298339.2,0.0131,3908.24,294430.96,12633.08,227395.44,67035.52,0.2277
S10293,2024-08-28,D019,M02,16,23176.07,370817.12,0.0899,33336.46,337480.66,17630.6,282089.6,55391.06,0.1641
S10294,2024-08-28,D028,M01,18,20919.02,376542.36,0.0263,9903.06,366639.3,15676.58,282178.44,84460.86,0.2304
S10295,2024-08-28,D075,M01,4,17176.5,68706.0,0.0837,5750.69,62955.31,12456.65,49826.6,13128.71,0.2085
S10296,2024-08-28,D022,M02,7,22395.97,156771.79,0.1869,29300.65,127471.14,16879.53,118156.71,9314.43,0.0731
S10297,2024-08-28,D060,M05,8,34377.0,275016.0,0.065,17876.04,257139.96,26763.57,214108.56,43031.4,0.1673
S10298,2024-08-28,D032,M03,11,33521.77,368739.47,0.0834,30752.87,337986.6,24185.22,266037.42,71949.18,0.2129
S10299,2024-08-28,D028,M02,8,22156.05,177248.4,0.0604,10705.8,166542.6,15997.48,127979.84,38562.76,0.2315
S10300,2024-08-28,D039,M01,15,21820.1,327301.5,0.0544,17805.2,309496.3,16830.73,252460.95,57035.35,0.1843
S10301,2024-08-28,D005,M01,6,18931.91,113591.46,0.1572,17856.58,95734.88,14508.12,87048.72,8686.16,0.0907
S10302,2024-08-28,D045,M01,7,23311.73,163182.11,0.0041,669.05,162513.06,17542.67,122798.69,39714.37,0.2444
S10303,2024-08-29,D065,M05,4,31235.58,124942.32,0.0711,8883.4,116058.92,24304.47,97217.88,18841.04,0.1623
S10304,2024-08-29,D021,M06,3,42649.8,127949.4,0.0715,9148.38,118801.02,35234.07,105702.21,13098.81,0.1103
S10305,2024-08-29,D024,M02,14,23230.58,325228.12,0.0662,21530.1,303698.02,17437.19,244120.66,59577.36,0.1962
S10306,2024-08-29,D003,M05,5,29083.66,145418.3,0.1404,20416.73,125001.57,22857.75,114288.75,10712.82,0.0857
S10307,2024-08-29,D015,M01,18,21117.02,380106.36,0.1099,41773.69,338332.67,15343.6,276184.8,62147.87,0.1837
S10308,2024-08-29,D031,M04,11,37956.97,417526.67,0.0395,16492.3,401034.37,27908.42,306992.62,94041.75,0.2345
S10309,2024-08-29,D061,M02,3,23484.47,70453.41,0.0362,2550.41,67903.0,17773.52,53320.56,14582.44,0.2148
S10310,2024-08-29,D019,M03,6,32215.4,193292.4,0.0761,14709.55,178582.85,22730.04,136380.24,42202.61,0.2363
S10311,2024-08-29,D027,M03,10,33320.51,333205.1,0.0966,32187.61,301017.49,24054.71,240547.1,60470.39,0.2009
S10312,2024-08-29,D089,M04,10,37177.0,371770.0,0.0196,7286.69,364483.31,26753.38,267533.8,96949.51,0.266
S10313,2024-08-29,D043,M03,4,37632.52,150530.08,0.0605,9107.07,141423.01,27836.24,111344.96,30078.05,0.2127
S10314,2024-08-29,D094,M07,1,64638.74,64638.74,0.0663,4285.55,60353.19,44019.73,44019.73,16333.46,0.2706
S10315,2024-08-29,D077,M07,1,64634.78,64634.78,0.0416,2688.81,61945.97,44226.73,44226.73,17719.24,0.286
S10316,2024-08-29,D039,M04,2,45052.21,90104.42,0.0222,2000.32,88104.1,32406.12,64812.24,23291.86,0.2644
S10317,2024-08-29,D012,M05,2,30685.82,61371.64,0.0616,3780.49,57591.15,24152.37,48304.74,9286.41,0.1612
S10318,2024-08-29,D025,M02,13,22008.06,286104.78,0.0934,26722.19,259382.59,16139.97,209819.61,49562.98,0.1911
S10319,2024-08-29,D015,M06,3,54134.75,162404.25,0.0383,6220.08,156184.17,44085.35,132256.05,23928.12,0.1532
S10320,2024-08-29,D044,M07,4,70991.31,283965.24,0.0131,3719.94,280245.3,46132.16,184528.64,95716.66,0.3415
S10321,2024-08-29,D070,M06,1,54820.63,54820.63,0.0475,2603.98,52216.65,45700.52,45700.52,6516.13,0.1248
S10322,2024-08-29,D084,M03,2,30053.6,60107.2,0.015,901.61,59205.59,21413.74,42827.48,16378.11,0.2766
S10323,2024-08-29,D009,M03,3,30127.3,90381.9,0.1079,9752.21,80629.69,22037.98,66113.94,14515.75,0.18
S10324,2024-08-29,D090,M05,6,27893.42,167360.52,0.0606,10142.05,157218.47,21785.7,130714.2,26504.27,0.1686
